,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
157,0.012539701,0.008940464,0.040423244,0.014265363,0.05782465,0.012885994,157
158,0.014872226,0.011405305,0.03273199,0.01568491,0.038692046,0.018033806,158
159,0.013209638,0.011846879,0.020701116,0.022009468,0.039825283,0.020015424,159
160,0.014022449,0.020516211,0.01658865,0.05848756,0.6931007,0.02125825,160
161,0.017122362,0.01660557,0.022041088,0.027115807,0.259831,0.015444299,161
162,0.01836354,0.016541507,0.04095516,0.015231761,0.1740209,0.033570953,162
163,0.020439975,0.02402877,0.036209203,0.039357733,0.6779372,0.025789415,163
164,0.014008046,0.027101414,0.017795319,0.059513517,0.7811874,0.015789852,164
165,0.014004431,0.027108606,0.017788386,0.05953826,0.78123736,0.015788535,165
166,0.014012097,0.027093427,0.017763842,0.058717657,0.77733,0.01586816,166
167,0.01270574,0.013684361,0.027378725,0.020975793,0.2230178,0.009009485,167
168,0.020409469,0.0263474,0.026550582,0.028016828,0.2801614,0.010554314,168
169,0.010750401,0.016014466,0.02863055,0.025490165,0.28911936,0.013078963,169
170,0.050450068,0.04114276,0.017780432,0.06616583,0.13218503,0.023827191,170
171,0.0059359153,0.010795521,0.012096311,0.009711355,0.022102445,0.017676834,171
172,0.012096157,0.015536987,0.02002683,0.013078157,0.02017406,0.01955497,172
173,0.005834407,0.009463356,0.014770204,0.010539066,0.030420305,0.016310439,173
174,0.005218061,0.008253664,0.0069969376,0.017440327,0.020093298,0.029088939,174
175,0.019524971,0.026124423,0.029941572,0.021846252,0.03589975,0.071549706,175
176,0.008586058,0.011503377,0.01485821,0.01695447,0.033525497,0.03600134,176
177,0.013798323,0.027190339,0.017534874,0.059887152,0.7821152,0.015561995,177
178,0.013991458,0.027747128,0.017363636,0.060917623,0.78025854,0.015896149,178
179,0.011245006,0.021361357,0.013825095,0.061938405,0.6935957,0.018195022,179
180,0.0114287585,0.025587557,0.023498159,0.038562346,0.631611,0.023625147,180
181,0.015133023,0.0266456,0.019191142,0.057693105,0.7766431,0.01703357,181
182,0.015098247,0.02662595,0.019142097,0.057742298,0.7764455,0.017017603,182
183,0.013435421,0.011257441,0.028773353,0.021219457,0.13307248,0.010382746,183
184,0.014028523,0.008382166,0.06588039,0.011444414,0.074085765,0.025235312,184
185,0.018831966,0.014849224,0.094426416,0.011829959,0.09939788,0.0194229,185
186,0.014132949,0.010745331,0.06764023,0.015302847,0.10355443,0.021988314,186
187,0.01244218,0.03792768,0.024795705,0.015331803,0.36542207,0.009920773,187
188,0.019892503,0.040759787,0.05773557,0.013877737,0.2587658,0.027949419,188
189,0.006961837,0.0135474205,0.027590092,0.008865236,0.07260082,0.02424156,189
190,0.021893812,0.031143932,0.01176879,0.09875665,0.11179146,0.054593798,190
191,0.02483592,0.03507763,0.02016149,0.038493354,0.094453394,0.058594238,191
192,0.013886482,0.027330121,0.017652616,0.0598141,0.7816495,0.015582492,192
193,0.01110595,0.009845496,0.019255279,0.042312577,0.3679453,0.008518316,193
194,0.01803275,0.03236622,0.036981232,0.028437072,0.29371667,0.018907137,194
195,0.007284786,0.015759535,0.021735711,0.01854521,0.10760239,0.015773082,195
196,0.011582111,0.021474082,0.0137090385,0.063379616,0.7067306,0.017664751,196
197,0.0052925535,0.014622773,0.025680847,0.017297128,0.15951748,0.016896607,197
198,0.022045203,0.025356213,0.027353035,0.0318697,0.069383964,0.038148377,198
199,0.017570214,0.014902143,0.020522978,0.02481993,0.033860635,0.020505812,199
200,0.028242473,0.047294833,0.03749138,0.047697585,0.73242503,0.01623146,200
201,0.028018659,0.01930815,0.082648724,0.021183481,0.32863185,0.018423231,201
202,0.017740445,0.013881972,0.05648612,0.015915366,0.21015438,0.019039238,202
203,0.011099861,0.01072077,0.018070009,0.021070633,0.078910604,0.025451692,203
